legacy_path,category,original_method,identified_issue,corrected_method,final_location,scientific_status,disposition,corrected_counterpart,bytes,crc32
__MACOSX/Vichama_Kspaces/._module_union_DEG_summary.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._pfas_lowdim_visualization.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._sankey1_module_pathway_pfas_genecounts.html,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._sankey2_pfas_unique_degs_pathways.html,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._sankey2_pfas_unique_degs_pathways_v2.html,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._sankey3_pfas_shared_degs_pathways.html,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._sankey4_module_union_degs_pathways.html,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._sankey4_module_union_degs_pathways_v2.html,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._sankey4_module_union_degs_pathways_v3.html,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._sankey4_module_union_degs_pathways_v4.html,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._sankey_module_pathway_pfas.html,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._sankey_module_pathway_pfas_top3.html,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._summary_table_gene_contributions.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._summary_table_visualization.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._trees,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._trees_slim,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._trees_slim_shared,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._trees_slim_union,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._trees_slim_unique,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._unique_DEGs_barplot.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._unique_DEGs_per_PFAS.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._unique_genes_heatmap_modulepreference.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._unique_genes_per_chemical,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._upset_plot_DEGs.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._upset_plot_DEGs_all_intersections.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._upset_venn_shared_response.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._GenX_Module_0.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._GenX_Module_1.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._GenX_Module_2.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._GenX_Module_3.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._GenX_Noise_(0D).csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBA_Module_0.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBA_Module_1.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBA_Module_2.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBA_Module_3.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBA_Noise_(0D).csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBSA_Module_0.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBSA_Module_1.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBSA_Module_2.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBSA_Module_3.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBSA_Noise_(0D).csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBS_Module_0.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBS_Module_1.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBS_Module_2.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBS_Module_3.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFBS_Noise_(0D).csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFEESA_Module_0.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFEESA_Module_1.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFEESA_Module_2.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFEESA_Noise_(0D).csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFNA_Module_0.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFNA_Module_1.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFNA_Module_2.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFNA_Module_3.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFNA_Noise_(0D).csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOA_Module_0.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOA_Module_1.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOA_Module_2.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOA_Noise_(0D).csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOSA_Module_0.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOSA_Module_1.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOSA_Module_2.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOSA_Module_3.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOSA_Noise_(0D).csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOS_Module_0.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOS_Module_1.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOS_Module_2.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOS_Module_3.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFOS_Noise_(0D).csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFPeA_Module_0.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFPeA_Module_1.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFPeA_Module_2.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFPeA_Module_3.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_per_chem_per_module/._PFPeA_Noise_(0D).csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_shared_genes_per_PFAS/._GenX_shared_GO.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_shared_genes_per_PFAS/._PFBA_shared_GO.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_shared_genes_per_PFAS/._PFBSA_shared_GO.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_shared_genes_per_PFAS/._PFBS_shared_GO.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_shared_genes_per_PFAS/._PFEESA_shared_GO.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_shared_genes_per_PFAS/._PFNA_shared_GO.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_shared_genes_per_PFAS/._PFOA_shared_GO.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_shared_genes_per_PFAS/._PFOSA_shared_GO.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_shared_genes_per_PFAS/._PFOS_shared_GO.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/GO_shared_genes_per_PFAS/._PFPeA_shared_GO.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/._ALL_chemicals_module_genes_summary.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/._GenX,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/._PFBA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/._PFBS,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/._PFBSA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/._PFEESA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/._PFNA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/._PFOA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/._PFOS,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/._PFOSA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/gene_lists_by_chemical/._PFPeA,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
